item_id,item_category_id,type_code,subtype_code
17203,40,11,4
17204,37,11,1
17205,40,11,4
17206,40,11,4
17207,40,11,4
17208,37,11,1
17209,41,11,35
17210,41,11,35
17211,40,11,4
17212,40,11,4
17213,37,11,1
17214,40,11,4
17215,40,11,4
17216,37,11,1
17217,40,11,4
17218,55,13,2
17219,37,11,1
17220,40,11,4
17221,40,11,4
17222,55,13,2
17223,55,13,2
17224,55,13,2
17225,55,13,2
17226,40,11,4
17227,40,11,4
17228,40,11,4
17229,37,11,1
17230,40,11,4
17231,40,11,4
17232,37,11,1
17233,40,11,4
17234,37,11,1
17235,40,11,4
17236,37,11,1
17237,37,11,1
17238,40,11,4
17239,40,11,4
17240,40,11,4
17241,40,11,4
17242,37,11,1
17243,40,11,4
17244,37,11,1
17245,40,11,4
17246,40,11,4
17247,40,11,4
17248,40,11,4
17249,37,11,1
17250,40,11,4
17251,40,11,4
17252,40,11,4
17253,40,11,4
17254,37,11,1
17255,40,11,4
17256,40,11,4
17257,40,11,4
17258,37,11,1
17259,37,11,1
17260,40,11,4
17261,40,11,4
17262,37,11,1
17263,40,11,4
17264,37,11,1
17265,40,11,4
17266,37,11,1
17267,40,11,4
17268,40,11,4
17269,40,11,4
17270,37,11,1
17271,40,11,4
17272,37,11,1
17273,40,11,4
17274,40,11,4
17275,37,11,1
17276,40,11,4
17277,40,11,4
17278,40,11,4
17279,37,11,1
17280,40,11,4
17281,55,13,2
17282,40,11,4
17283,40,11,4
17284,37,11,1
17285,37,11,1
17286,40,11,4
17287,40,11,4
17288,40,11,4
17289,40,11,4
17290,40,11,4
17291,40,11,4
17292,40,11,4
17293,37,11,1
17294,37,11,1
17295,37,11,1
17296,40,11,4
17297,38,11,1
17298,40,11,4
17299,40,11,4
17300,55,13,2
17301,40,11,4
17302,37,11,1
17303,40,11,4
17304,40,11,4
17305,40,11,4
17306,40,11,4
17307,37,11,1
17308,40,11,4
17309,37,11,1
17310,37,11,1
17311,40,11,4
17312,40,11,4
17313,40,11,4
17314,37,11,1
17315,40,11,4
17316,37,11,1
17317,40,11,4
17318,38,11,1
17319,37,11,1
17320,40,11,4
17321,37,11,1
17322,40,11,4
17323,37,11,1
17324,40,11,4
17325,40,11,4
17326,40,11,4
17327,40,11,4
17328,40,11,4
17329,40,11,4
17330,40,11,4
17331,37,11,1
17332,40,11,4
17333,40,11,4
17334,40,11,4
17335,40,11,4
17336,40,11,4
17337,40,11,4
17338,40,11,4
17339,40,11,4
17340,40,11,4
17341,37,11,1
17342,40,11,4
17343,38,11,1
17344,37,11,1
17345,40,11,4
17346,40,11,4
17347,37,11,1
17348,40,11,4
17349,40,11,4
17350,40,11,4
17351,40,11,4
17352,40,11,4
17353,40,11,4
17354,40,11,4
17355,40,11,4
17356,40,11,4
17357,40,11,4
17358,40,11,4
17359,40,11,4
17360,40,11,4
17361,38,11,1
17362,37,11,1
17363,40,11,4
17364,40,11,4
17365,40,11,4
17366,40,11,4
17367,40,11,4
17368,40,11,4
17369,40,11,4
17370,40,11,4
17371,40,11,4
17372,40,11,4
17373,40,11,4
17374,40,11,4
17375,38,11,1
17376,37,11,1
17377,40,11,4
17378,40,11,4
17379,40,11,4
17380,40,11,4
17381,40,11,4
17382,40,11,4
17383,38,11,1
17384,37,11,1
17385,40,11,4
17386,40,11,4
17387,40,11,4
17388,37,11,1
17389,40,11,4
17390,40,11,4
17391,40,11,4
17392,40,11,4
17393,37,11,1
17394,40,11,4
17395,40,11,4
17396,38,11,1
17397,37,11,1
17398,40,11,4
17399,40,11,4
17400,40,11,4
17401,40,11,4
17402,40,11,4
17403,41,11,35
17404,40,11,4
17405,40,11,4
17406,40,11,4
17407,40,11,4
17408,40,11,4
17409,40,11,4
17410,40,11,4
17411,37,11,1
17412,40,11,4
17413,40,11,4
17414,40,11,4
17415,37,11,1
17416,40,11,4
17417,37,11,1
17418,40,11,4
17419,40,11,4
17420,37,11,1
17421,40,11,4
17422,40,11,4
17423,40,11,4
17424,40,11,4
17425,40,11,4
17426,40,11,4
17427,38,11,1
17428,37,11,1
17429,40,11,4
17430,40,11,4
17431,40,11,4
17432,37,11,1
17433,40,11,4
17434,40,11,4
17435,40,11,4
17436,40,11,4
17437,40,11,4
17438,40,11,4
17439,37,11,1
17440,40,11,4
17441,40,11,4
17442,68,14,53
17443,40,11,4
17444,40,11,4
17445,40,11,4
17446,37,11,1
17447,37,11,1
17448,40,11,4
17449,40,11,4
17450,40,11,4
17451,40,11,4
17452,40,11,4
17453,40,11,4
17454,40,11,4
17455,40,11,4
17456,40,11,4
17457,40,11,4
17458,38,11,1
17459,37,11,1
17460,40,11,4
17461,37,11,1
17462,68,14,53
17463,40,11,4
17464,37,11,1
17465,40,11,4
17466,40,11,4
17467,40,11,4
17468,37,11,1
17469,40,11,4
17470,40,11,4
17471,40,11,4
17472,40,11,4
17473,37,11,1
17474,40,11,4
17475,40,11,4
17476,38,11,1
17477,37,11,1
17478,40,11,4
17479,40,11,4
17480,40,11,4
17481,38,11,1
17482,37,11,1
17483,40,11,4
17484,37,11,1
17485,40,11,4
17486,40,11,4
17487,40,11,4
17488,37,11,1
17489,40,11,4
17490,40,11,4
17491,37,11,1
17492,40,11,4
17493,37,11,1
17494,40,11,4
17495,40,11,4
17496,40,11,4
17497,40,11,4
17498,40,11,4
17499,37,11,1
17500,40,11,4
17501,37,11,1
17502,55,13,2
17503,55,13,2
17504,40,11,4
17505,41,11,35
17506,40,11,4
17507,40,11,4
17508,40,11,4
17509,40,11,4
17510,40,11,4
17511,40,11,4
17512,40,11,4
17513,40,11,4
17514,40,11,4
17515,40,11,4
17516,40,11,4
17517,40,11,4
17518,40,11,4
17519,40,11,4
17520,40,11,4
17521,40,11,4
17522,40,11,4
17523,40,11,4
17524,58,13,27
17525,55,13,2
17526,55,13,2
17527,55,13,2
17528,40,11,4
17529,40,11,4
17530,40,11,4
17531,37,11,1
17532,40,11,4
17533,38,11,1
17534,37,11,1
17535,40,11,4
17536,40,11,4
17537,40,11,4
17538,40,11,4
17539,40,11,4
17540,68,14,53
17541,40,11,4
17542,40,11,4
17543,38,11,1
17544,37,11,1
17545,40,11,4
17546,40,11,4
17547,40,11,4
17548,40,11,4
17549,40,11,4
17550,40,11,4
17551,40,11,4
17552,40,11,4
17553,38,11,1
17554,37,11,1
17555,37,11,1
17556,40,11,4
17557,40,11,4
17558,40,11,4
17559,68,14,53
17560,40,11,4
17561,37,11,1
17562,38,11,1
17563,37,11,1
17564,40,11,4
17565,40,11,4
17566,38,11,1
17567,40,11,4
17568,40,11,4
17569,37,11,1
17570,40,11,4
17571,37,11,1
17572,40,11,4
17573,37,11,1
17574,40,11,4
17575,40,11,4
17576,37,11,1
17577,37,11,1
17578,40,11,4
17579,40,11,4
17580,37,11,1
17581,40,11,4
17582,37,11,1
17583,69,14,56
17584,19,5,10
17585,30,8,55
17586,30,8,55
17587,31,8,61
17588,30,8,55
17589,43,12,21
17590,30,8,55
17591,43,12,21
17592,43,12,21
17593,43,12,21
17594,43,12,21
17595,43,12,21
17596,43,12,21
17597,43,12,21
17598,43,12,21
17599,43,12,21
17600,69,14,56
17601,69,14,56
17602,19,5,10
17603,23,5,16
17604,49,12,39
17605,31,8,61
17606,31,8,61
17607,43,12,21
17608,61,14,20
17609,61,14,20
17610,57,13,8
17611,57,13,8
17612,31,8,61
17613,31,8,61
17614,31,8,61
17615,31,8,61
17616,31,8,61
17617,31,8,61
17618,31,8,61
17619,57,13,8
17620,57,13,8
17621,57,13,8
17622,43,12,21
17623,43,12,21
17624,43,12,21
17625,43,12,21
17626,31,8,61
17627,31,8,61
17628,61,14,20
17629,61,14,20
17630,61,14,20
17631,61,14,20
17632,61,14,20
17633,61,14,20
17634,61,14,20
17635,61,14,20
17636,61,14,20
17637,61,14,20
17638,61,14,20
17639,31,8,61
17640,49,12,39
17641,49,12,39
17642,69,14,56
17643,62,14,28
17644,62,14,28
17645,62,14,28
17646,43,12,21
17647,43,12,21
17648,43,12,21
17649,31,8,61
17650,30,8,55
17651,77,15,44
17652,43,12,21
17653,69,14,56
17654,69,14,56
17655,69,14,56
17656,69,14,56
17657,69,14,56
17658,69,14,56
17659,69,14,56
17660,69,14,56
17661,69,14,56
17662,69,14,56
17663,63,14,41
17664,63,14,41
17665,63,14,41
17666,63,14,41
17667,49,12,39
17668,49,12,39
17669,69,14,56
17670,72,14,59
17671,69,14,56
17672,43,12,21
17673,48,12,38
17674,31,8,61
17675,31,8,61
17676,30,8,55
17677,30,8,55
17678,69,14,56
17679,69,14,56
17680,66,14,47
17681,66,14,47
17682,66,14,47
17683,66,14,47
17684,66,14,47
17685,66,14,47
17686,66,14,47
17687,66,14,47
17688,66,14,47
17689,66,14,47
17690,66,14,47
17691,66,14,47
17692,66,14,47
17693,66,14,47
17694,66,14,47
17695,30,8,55
17696,19,5,10
17697,23,5,16
17698,30,8,55
17699,78,15,45
17700,78,15,45
17701,46,12,24
17702,31,8,61
17703,51,12,49
17704,77,15,44
17705,78,15,45
17706,21,5,13
17707,19,5,10
17708,19,5,10
17709,19,5,10
17710,19,5,10
17711,49,12,39
17712,49,12,39
17713,49,12,39
17714,49,12,39
17715,61,14,20
17716,69,14,56
17717,79,16,54
17718,30,8,55
17719,30,8,55
17720,31,8,61
17721,28,8,32
17722,19,5,10
17723,23,5,16
17724,43,12,21
17725,43,12,21
17726,43,12,21
17727,43,12,21
17728,43,12,21
17729,43,12,21
17730,43,12,21
17731,43,12,21
17732,28,8,32
17733,30,8,55
17734,43,12,21
17735,43,12,21
17736,75,15,30
17737,75,15,30
17738,75,15,30
17739,75,15,30
17740,75,15,30
17741,75,15,30
17742,75,15,30
17743,75,15,30
17744,75,15,30
17745,75,15,30
17746,19,5,10
17747,70,14,57
17748,70,14,57
17749,30,8,55
17750,49,12,39
17751,57,13,8
17752,69,14,56
17753,30,8,55
17754,19,5,10
17755,20,5,11
17756,43,12,21
17757,40,11,4
17758,55,13,2
17759,55,13,2
17760,68,14,53
17761,40,11,4
17762,40,11,4
17763,40,11,4
17764,40,11,4
17765,40,11,4
17766,37,11,1
17767,37,11,1
17768,40,11,4
17769,37,11,1
17770,40,11,4
17771,40,11,4
17772,38,11,1
17773,38,11,1
17774,37,11,1
17775,40,11,4
17776,37,11,1
17777,40,11,4
17778,37,11,1
17779,40,11,4
17780,40,11,4
17781,37,11,1
17782,40,11,4
17783,38,11,1
17784,37,11,1
17785,40,11,4
17786,40,11,4
17787,37,11,1
17788,40,11,4
17789,40,11,4
17790,38,11,1
17791,37,11,1
17792,37,11,1
17793,40,11,4
17794,40,11,4
17795,41,11,35
17796,40,11,4
17797,55,13,2
17798,40,11,4
17799,37,11,1
17800,40,11,4
17801,40,11,4
17802,40,11,4
17803,37,11,1
17804,40,11,4
17805,37,11,1
17806,40,11,4
17807,37,11,1
17808,40,11,4
17809,55,13,2
17810,37,11,1
17811,40,11,4
17812,37,11,1
17813,40,11,4
17814,40,11,4
17815,38,11,1
17816,37,11,1
17817,40,11,4
17818,37,11,1
17819,40,11,4
17820,40,11,4
17821,37,11,1
17822,40,11,4
17823,37,11,1
17824,40,11,4
17825,40,11,4
17826,40,11,4
17827,40,11,4
17828,40,11,4
17829,40,11,4
17830,40,11,4
17831,40,11,4
17832,37,11,1
17833,55,13,2
17834,40,11,4
17835,40,11,4
17836,37,11,1
17837,40,11,4
17838,37,11,1
17839,40,11,4
17840,40,11,4
17841,37,11,1
17842,40,11,4
17843,37,11,1
17844,40,11,4
17845,40,11,4
17846,40,11,4
17847,40,11,4
17848,40,11,4
17849,37,11,1
17850,40,11,4
17851,40,11,4
17852,40,11,4
17853,40,11,4
17854,38,11,1
17855,40,11,4
17856,37,11,1
17857,40,11,4
17858,40,11,4
17859,40,11,4
17860,40,11,4
17861,40,11,4
17862,40,11,4
17863,37,11,1
17864,40,11,4
17865,40,11,4
17866,38,11,1
17867,37,11,1
17868,40,11,4
17869,40,11,4
17870,37,11,1
17871,40,11,4
17872,37,11,1
17873,40,11,4
17874,38,11,1
17875,37,11,1
17876,40,11,4
17877,40,11,4
17878,40,11,4
17879,40,11,4
17880,37,11,1
17881,40,11,4
17882,40,11,4
17883,40,11,4
17884,40,11,4
17885,40,11,4
17886,40,11,4
17887,40,11,4
17888,40,11,4
17889,41,11,35
17890,40,11,4
17891,37,11,1
17892,37,11,1
17893,37,11,1
17894,37,11,1
17895,40,11,4
17896,40,11,4
17897,40,11,4
17898,37,11,1
17899,37,11,1
17900,40,11,4
17901,37,11,1
17902,40,11,4
17903,37,11,1
17904,40,11,4
17905,40,11,4
17906,40,11,4
17907,37,11,1
17908,40,11,4
17909,40,11,4
17910,40,11,4
17911,40,11,4
17912,38,11,1
17913,40,11,4
17914,38,11,1
17915,37,11,1
17916,40,11,4
17917,40,11,4
17918,40,11,4
17919,40,11,4
17920,40,11,4
17921,55,13,2
17922,55,13,2
17923,55,13,2
17924,55,13,2
17925,55,13,2
17926,55,13,2
17927,55,13,2
17928,55,13,2
17929,40,11,4
17930,40,11,4
17931,37,11,1
17932,40,11,4
17933,40,11,4
17934,37,11,1
17935,40,11,4
17936,37,11,1
17937,40,11,4
17938,40,11,4
17939,37,11,1
17940,40,11,4
17941,40,11,4
17942,40,11,4
17943,40,11,4
17944,41,11,35
17945,40,11,4
17946,37,11,1
17947,40,11,4
17948,37,11,1
17949,40,11,4
17950,37,11,1
17951,40,11,4
17952,40,11,4
17953,38,11,1
17954,40,11,4
17955,40,11,4
17956,40,11,4
17957,38,11,1
17958,37,11,1
17959,55,13,2
17960,40,11,4
17961,40,11,4
17962,40,11,4
17963,41,11,35
17964,55,13,2
17965,55,13,2
17966,55,13,2
17967,40,11,4
17968,58,13,27
17969,55,13,2
17970,40,11,4
17971,37,11,1
17972,59,13,40
17973,55,13,2
17974,37,11,1
17975,38,11,1
17976,37,11,1
17977,40,11,4
17978,40,11,4
17979,37,11,1
17980,40,11,4
17981,37,11,1
17982,40,11,4
17983,40,11,4
17984,40,11,4
17985,40,11,4
17986,40,11,4
17987,40,11,4
17988,40,11,4
17989,40,11,4
17990,40,11,4
17991,40,11,4
17992,40,11,4
17993,40,11,4
17994,37,11,1
17995,55,13,2
17996,58,13,27
17997,37,11,1
17998,40,11,4
17999,37,11,1
18000,37,11,1
18001,40,11,4
18002,37,11,1
18003,40,11,4
18004,40,11,4
18005,37,11,1
18006,40,11,4
18007,37,11,1
18008,37,11,1
18009,41,11,35
18010,49,12,39
18011,43,12,21
18012,43,12,21
18013,43,12,21
18014,43,12,21
18015,54,12,61
18016,49,12,39
18017,43,12,21
18018,57,13,8
18019,30,8,55
18020,30,8,55
18021,43,12,21
18022,49,12,39
18023,54,12,61
18024,70,14,57
18025,70,14,57
18026,70,14,57
18027,70,14,57
18028,70,14,57
18029,70,14,57
18030,70,14,57
18031,70,14,57
18032,70,14,57
18033,70,14,57
18034,70,14,57
18035,70,14,57
18036,70,14,57
18037,70,14,57
18038,70,14,57
18039,70,14,57
18040,70,14,57
18041,70,14,57
18042,70,14,57
18043,70,14,57
18044,70,14,57
18045,70,14,57
18046,70,14,57
18047,70,14,57
18048,70,14,57
18049,70,14,57
18050,70,14,57
18051,70,14,57
18052,70,14,57
18053,31,8,61
18054,31,8,61
18055,31,8,61
18056,43,12,21
18057,61,14,20
18058,43,12,21
18059,49,12,39
18060,44,12,22
18061,43,12,21
18062,62,14,28
18063,62,14,28
18064,62,14,28
18065,62,14,28
18066,62,14,28
18067,62,14,28
18068,62,14,28
18069,62,14,28
18070,62,14,28
18071,62,14,28
18072,62,14,28
18073,62,14,28
18074,57,13,8
18075,57,13,8
18076,57,13,8
18077,57,13,8
18078,43,12,21
18079,43,12,21
18080,43,12,21
18081,43,12,21
18082,43,12,21
18083,43,12,21
18084,43,12,21
18085,43,12,21
18086,43,12,21
18087,43,12,21
18088,43,12,21
18089,57,13,8
18090,54,12,61
18091,43,12,21
18092,43,12,21
18093,43,12,21
18094,43,12,21
18095,43,12,21
18096,43,12,21
18097,75,15,30
18098,69,14,56
18099,57,13,8
18100,57,13,8
18101,61,14,20
18102,61,14,20
18103,61,14,20
18104,61,14,20
18105,61,14,20
18106,61,14,20
18107,61,14,20
18108,61,14,20
18109,61,14,20
18110,40,11,4
18111,37,11,1
18112,40,11,4
18113,40,11,4
18114,40,11,4
18115,37,11,1
18116,40,11,4
18117,55,13,2
18118,40,11,4
18119,40,11,4
18120,41,11,35
18121,55,13,2
18122,40,11,4
18123,37,11,1
18124,40,11,4
18125,40,11,4
18126,40,11,4
18127,40,11,4
18128,40,11,4
18129,40,11,4
18130,40,11,4
18131,37,11,1
18132,40,11,4
18133,40,11,4
18134,40,11,4
18135,55,13,2
18136,55,13,2
18137,58,13,27
18138,55,13,2
18139,55,13,2
18140,55,13,2
18141,55,13,2
18142,58,13,27
18143,37,11,1
18144,40,11,4
18145,38,11,1
18146,37,11,1
18147,40,11,4
18148,40,11,4
18149,37,11,1
18150,40,11,4
18151,37,11,1
18152,55,13,2
18153,40,11,4
18154,37,11,1
18155,40,11,4
18156,41,11,35
18157,41,11,35
18158,41,11,35
18159,40,11,4
18160,40,11,4
18161,40,11,4
18162,40,11,4
18163,40,11,4
18164,40,11,4
18165,37,11,1
18166,40,11,4
18167,40,11,4
18168,38,11,1
18169,40,11,4
18170,37,11,1
18171,37,11,1
18172,40,11,4
18173,37,11,1
18174,40,11,4
18175,40,11,4
18176,40,11,4
18177,55,13,2
18178,37,11,1
18179,40,11,4
18180,40,11,4
18181,38,11,1
18182,40,11,4
18183,55,13,2
18184,57,13,8
18185,57,13,8
18186,57,13,8
18187,57,13,8
18188,57,13,8
18189,57,13,8
18190,57,13,8
18191,57,13,8
18192,57,13,8
18193,57,13,8
18194,57,13,8
18195,57,13,8
18196,57,13,8
18197,57,13,8
18198,57,13,8
18199,55,13,2
18200,55,13,2
18201,55,13,2
18202,57,13,8
18203,57,13,8
18204,57,13,8
18205,57,13,8
18206,57,13,8
18207,57,13,8
18208,57,13,8
18209,57,13,8
18210,55,13,2
18211,55,13,2
18212,55,13,2
18213,55,13,2
18214,55,13,2
18215,55,13,2
18216,55,13,2
18217,55,13,2
18218,55,13,2
18219,57,13,8
18220,57,13,8
18221,55,13,2
18222,57,13,8
18223,57,13,8
18224,55,13,2
18225,55,13,2
18226,60,13,48
18227,60,13,48
18228,55,13,2
18229,55,13,2
18230,55,13,2
18231,55,13,2
18232,57,13,8
18233,57,13,8
18234,55,13,2
18235,55,13,2
18236,55,13,2
18237,57,13,8
18238,55,13,2
18239,55,13,2
18240,57,13,8
18241,57,13,8
18242,57,13,8
18243,57,13,8
18244,59,13,40
18245,60,13,48
18246,57,13,8
18247,55,13,2
18248,55,13,2
18249,55,13,2
18250,55,13,2
18251,55,13,2
18252,55,13,2
18253,57,13,8
18254,55,13,2
18255,55,13,2
18256,55,13,2
18257,55,13,2
18258,55,13,2
18259,55,13,2
18260,55,13,2
18261,55,13,2
18262,55,13,2
18263,55,13,2
18264,55,13,2
18265,55,13,2
18266,55,13,2
18267,58,13,27
18268,55,13,2
18269,57,13,8
18270,55,13,2
18271,55,13,2
18272,55,13,2
18273,55,13,2
18274,55,13,2
18275,55,13,2
18276,57,13,8
18277,55,13,2
18278,57,13,8
18279,57,13,8
18280,55,13,2
18281,55,13,2
18282,55,13,2
18283,55,13,2
18284,55,13,2
18285,57,13,8
18286,55,13,2
18287,55,13,2
18288,55,13,2
18289,55,13,2
18290,55,13,2
18291,55,13,2
18292,57,13,8
18293,57,13,8
18294,57,13,8
18295,57,13,8
18296,55,13,2
18297,55,13,2
18298,55,13,2
18299,55,13,2
18300,55,13,2
18301,55,13,2
18302,57,13,8
18303,57,13,8
18304,55,13,2
18305,57,13,8
18306,59,13,40
18307,55,13,2
18308,57,13,8
18309,55,13,2
18310,57,13,8
18311,55,13,2
18312,57,13,8
18313,55,13,2
18314,59,13,40
18315,57,13,8
18316,57,13,8
18317,55,13,2
18318,55,13,2
18319,55,13,2
18320,55,13,2
18321,55,13,2
18322,55,13,2
18323,57,13,8
18324,57,13,8
18325,55,13,2
18326,55,13,2
18327,57,13,8
18328,55,13,2
18329,55,13,2
18330,55,13,2
18331,57,13,8
18332,57,13,8
18333,57,13,8
18334,55,13,2
18335,57,13,8
18336,57,13,8
18337,57,13,8
18338,57,13,8
18339,57,13,8
18340,57,13,8
18341,55,13,2
18342,55,13,2
18343,55,13,2
18344,55,13,2
18345,55,13,2
18346,57,13,8
18347,55,13,2
18348,57,13,8
18349,55,13,2
18350,59,13,40
18351,57,13,8
18352,55,13,2
18353,55,13,2
18354,57,13,8
18355,55,13,2
18356,57,13,8
18357,57,13,8
18358,57,13,8
18359,57,13,8
18360,55,13,2
18361,57,13,8
18362,55,13,2
18363,57,13,8
18364,55,13,2
18365,55,13,2
18366,55,13,2
18367,55,13,2
18368,55,13,2
18369,55,13,2
18370,55,13,2
18371,55,13,2
18372,55,13,2
18373,57,13,8
18374,55,13,2
18375,57,13,8
18376,57,13,8
18377,55,13,2
18378,55,13,2
18379,55,13,2
18380,55,13,2
18381,55,13,2
18382,55,13,2
18383,57,13,8
18384,55,13,2
18385,55,13,2
18386,55,13,2
18387,55,13,2
18388,55,13,2
18389,55,13,2
18390,57,13,8
18391,55,13,2
18392,57,13,8
18393,57,13,8
18394,57,13,8
18395,58,13,27
18396,55,13,2
18397,55,13,2
18398,55,13,2
18399,55,13,2
18400,55,13,2
18401,55,13,2
18402,57,13,8
18403,57,13,8
18404,55,13,2
18405,55,13,2
18406,55,13,2
18407,55,13,2
18408,55,13,2
18409,55,13,2
18410,55,13,2
18411,55,13,2
18412,55,13,2
18413,55,13,2
18414,55,13,2
18415,60,13,48
18416,55,13,2
18417,55,13,2
18418,55,13,2
18419,57,13,8
18420,55,13,2
18421,57,13,8
18422,55,13,2
18423,55,13,2
18424,55,13,2
18425,57,13,8
18426,55,13,2
18427,57,13,8
18428,55,13,2
18429,55,13,2
18430,55,13,2
18431,57,13,8
18432,55,13,2
18433,55,13,2
18434,55,13,2
18435,55,13,2
18436,55,13,2
18437,55,13,2
18438,55,13,2
18439,55,13,2
18440,55,13,2
18441,55,13,2
18442,55,13,2
18443,55,13,2
18444,55,13,2
18445,55,13,2
18446,55,13,2
18447,55,13,2
18448,55,13,2
18449,55,13,2
18450,55,13,2
18451,55,13,2
18452,55,13,2
18453,55,13,2
18454,55,13,2
18455,57,13,8
18456,55,13,2
18457,57,13,8
18458,57,13,8
18459,57,13,8
18460,57,13,8
18461,57,13,8
18462,55,13,2
18463,55,13,2
18464,55,13,2
18465,55,13,2
18466,55,13,2
18467,55,13,2
18468,55,13,2
18469,57,13,8
18470,55,13,2
18471,55,13,2
18472,55,13,2
18473,55,13,2
18474,55,13,2
18475,55,13,2
18476,55,13,2
18477,55,13,2
18478,57,13,8
18479,55,13,2
18480,57,13,8
18481,55,13,2
18482,57,13,8
18483,57,13,8
18484,55,13,2
18485,57,13,8
18486,57,13,8
18487,57,13,8
18488,55,13,2
18489,57,13,8
18490,57,13,8
18491,55,13,2
18492,55,13,2
18493,57,13,8
18494,57,13,8
18495,55,13,2
18496,55,13,2
18497,55,13,2
18498,55,13,2
18499,55,13,2
18500,55,13,2
18501,57,13,8
18502,59,13,40
18503,55,13,2
18504,57,13,8
18505,59,13,40
18506,55,13,2
18507,55,13,2
18508,55,13,2
18509,57,13,8
18510,55,13,2
18511,55,13,2
18512,55,13,2
18513,55,13,2
18514,57,13,8
18515,55,13,2
18516,57,13,8
18517,37,11,1
18518,41,11,35
18519,37,11,1
18520,40,11,4
18521,40,11,4
18522,40,11,4
18523,40,11,4
18524,59,13,40
18525,59,13,40
18526,40,11,4
18527,40,11,4
18528,37,11,1
18529,37,11,1
18530,40,11,4
18531,40,11,4
18532,40,11,4
18533,40,11,4
18534,40,11,4
18535,37,11,1
18536,40,11,4
18537,37,11,1
18538,40,11,4
18539,40,11,4
18540,40,11,4
18541,40,11,4
18542,40,11,4
18543,40,11,4
18544,40,11,4
18545,40,11,4
18546,40,11,4
18547,40,11,4
18548,40,11,4
18549,40,11,4
18550,40,11,4
18551,40,11,4
18552,40,11,4
18553,40,11,4
18554,40,11,4
18555,55,13,2
18556,40,11,4
18557,40,11,4
18558,40,11,4
18559,37,11,1
18560,40,11,4
18561,40,11,4
18562,40,11,4
18563,40,11,4
18564,40,11,4
18565,40,11,4
18566,40,11,4
18567,37,11,1
18568,40,11,4
18569,40,11,4
18570,40,11,4
18571,38,11,1
18572,37,11,1
18573,38,11,1
18574,37,11,1
18575,37,11,1
18576,40,11,4
18577,37,11,1
18578,40,11,4
18579,37,11,1
18580,37,11,1
18581,40,11,4
18582,40,11,4
18583,55,13,2
18584,55,13,2
18585,40,11,4
18586,40,11,4
18587,38,11,1
18588,40,11,4
18589,37,11,1
18590,40,11,4
18591,37,11,1
18592,37,11,1
18593,40,11,4
18594,40,11,4
18595,41,11,35
18596,40,11,4
18597,40,11,4
18598,37,11,1
18599,40,11,4
18600,40,11,4
18601,40,11,4
18602,40,11,4
18603,40,11,4
18604,40,11,4
18605,40,11,4
18606,40,11,4
18607,40,11,4
18608,40,11,4
18609,38,11,1
18610,40,11,4
18611,40,11,4
18612,37,11,1
18613,40,11,4
18614,40,11,4
18615,40,11,4
18616,40,11,4
18617,55,13,2
18618,55,13,2
18619,55,13,2
18620,55,13,2
18621,40,11,4
18622,40,11,4
18623,38,11,1
18624,37,11,1
18625,40,11,4
18626,38,11,1
18627,40,11,4
18628,41,11,35
18629,40,11,4
18630,40,11,4
18631,40,11,4
18632,37,11,1
18633,40,11,4
18634,37,11,1
18635,40,11,4
18636,40,11,4
18637,37,11,1
18638,40,11,4
18639,55,13,2
18640,40,11,4
18641,40,11,4
18642,55,13,2
18643,38,11,1
18644,55,13,2
18645,55,13,2
18646,55,13,2
18647,41,11,35
18648,40,11,4
18649,40,11,4
18650,40,11,4
18651,37,11,1
18652,37,11,1
18653,40,11,4
18654,40,11,4
18655,40,11,4
18656,37,11,1
18657,40,11,4
18658,40,11,4
18659,37,11,1
18660,40,11,4
18661,40,11,4
18662,40,11,4
18663,40,11,4
18664,40,11,4
18665,55,13,2
18666,55,13,2
18667,55,13,2
18668,40,11,4
18669,55,13,2
18670,55,13,2
18671,55,13,2
18672,55,13,2
18673,55,13,2
18674,55,13,2
18675,55,13,2
18676,55,13,2
18677,55,13,2
18678,55,13,2
18679,55,13,2
18680,55,13,2
18681,55,13,2
18682,55,13,2
18683,55,13,2
18684,55,13,2
18685,55,13,2
18686,55,13,2
18687,55,13,2
18688,55,13,2
18689,60,13,48
18690,55,13,2
18691,55,13,2
18692,55,13,2
18693,55,13,2
18694,55,13,2
18695,60,13,48
18696,55,13,2
18697,55,13,2
18698,55,13,2
18699,55,13,2
18700,55,13,2
18701,55,13,2
18702,55,13,2
18703,55,13,2
18704,55,13,2
18705,40,11,4
18706,40,11,4
18707,40,11,4
18708,40,11,4
18709,40,11,4
18710,37,11,1
18711,40,11,4
18712,40,11,4
18713,40,11,4
18714,40,11,4
18715,40,11,4
18716,40,11,4
18717,40,11,4
18718,40,11,4
18719,40,11,4
18720,40,11,4
18721,40,11,4
18722,40,11,4
18723,40,11,4
18724,40,11,4
18725,40,11,4
18726,40,11,4
18727,40,11,4
18728,37,11,1
18729,40,11,4
18730,37,11,1
18731,40,11,4
18732,40,11,4
18733,40,11,4
18734,40,11,4
18735,40,11,4
18736,37,11,1
18737,40,11,4
18738,37,11,1
18739,37,11,1
18740,40,11,4
18741,41,11,35
18742,40,11,4
18743,55,13,2
18744,40,11,4
18745,40,11,4
18746,40,11,4
18747,37,11,1
18748,40,11,4
18749,41,11,35
18750,40,11,4
18751,37,11,1
18752,40,11,4
18753,40,11,4
18754,37,11,1
18755,40,11,4
